,2Means_pept,3Means_pept,100Means_pept,1000Means_pept,500Means_pept
114329,1,2,86,400,170
114330,1,2,86,400,170
114331,1,2,82,1,305
114332,1,1,76,457,236
114333,1,2,82,590,40
114334,1,2,10,107,278
114335,1,2,18,282,180
114336,1,1,27,839,71
114337,1,2,80,774,82
114338,1,2,82,84,128
114339,0,1,46,208,102
114340,0,2,51,669,36
114341,1,2,80,527,128
114342,0,1,76,387,236
114343,1,2,43,350,322
114344,0,2,10,470,322
114345,0,2,80,669,97
114346,0,2,26,566,427
114347,1,2,0,452,78
114348,1,2,52,422,45
114349,0,1,68,868,269
114350,1,2,34,576,473
114351,0,1,64,121,53
114352,1,2,34,576,473
114353,0,2,72,647,225
114354,1,2,30,31,263
114355,1,2,18,411,372
114356,0,1,79,208,358
114357,1,2,68,282,127
114358,1,1,76,514,303
114359,1,2,91,17,320
114360,0,1,42,179,186
114361,1,2,80,438,289
114362,0,1,86,831,468
114363,1,1,29,291,8
114364,0,2,46,208,458
114365,0,1,22,254,476
114366,1,2,62,5,316
114367,1,1,42,421,186
114368,0,2,47,229,416
114369,0,1,47,355,128
114370,0,2,61,510,254
114371,0,2,10,541,92
114372,1,2,47,739,416
114373,1,2,47,346,268
114374,1,0,64,109,126
114375,1,0,64,109,126
114376,0,0,76,514,353
114377,0,0,33,549,181
114378,0,0,58,549,370
114379,0,0,26,579,301
114380,0,0,97,514,353
114381,0,0,44,801,304
114382,0,0,79,290,229
114383,0,0,10,310,291
114384,0,0,24,228,66
114385,0,0,95,591,262
114386,1,0,24,956,264
114387,0,0,95,285,292
114388,1,0,24,50,66
114389,0,0,46,264,458
114390,1,2,93,87,112
114391,1,2,51,33,3
114392,1,2,49,346,145
114393,1,2,5,283,31
114394,1,2,68,791,315
114395,0,1,64,190,215
114396,1,2,10,378,122
114397,1,2,55,293,122
114398,0,1,79,318,210
114399,1,1,71,184,464
114400,0,1,52,483,476
114401,0,2,90,133,422
114402,0,1,86,105,193
114403,0,2,46,208,44
114404,0,2,72,353,283
114405,1,2,10,107,322
114406,0,1,33,514,230
114407,0,2,71,121,187
114408,1,2,18,346,79
114409,1,1,29,921,358
114410,1,1,93,642,26
114411,1,2,71,194,53
114412,1,2,99,97,256
114413,1,2,99,193,256
114414,0,2,65,492,51
114415,1,2,78,123,459
114416,1,2,99,958,131
114417,0,2,75,676,392
114418,0,2,75,974,376
114419,0,2,26,91,490
114420,0,1,29,540,51
114421,1,2,99,492,475
114422,0,2,71,418,53
114423,0,2,93,676,208
114424,1,2,99,97,256
114425,1,2,99,492,51
114426,1,2,93,131,3
114427,1,2,93,123,159
114428,1,2,52,61,116
114429,1,2,22,75,484
114430,1,2,30,67,58
114431,1,1,80,615,64
114432,1,1,23,152,385
114433,0,1,40,152,493
114434,0,1,23,152,385
114435,1,2,39,729,58
114436,1,2,20,399,284
114437,1,2,12,182,306
114438,1,1,27,348,96
114439,1,2,14,677,74
114440,1,2,72,273,434
114441,1,2,61,701,254
114442,1,2,55,851,496
114443,1,1,59,851,345
114444,1,1,59,851,345
114445,1,1,63,179,186
114446,0,2,50,707,179
114447,1,1,49,65,354
114448,1,2,12,123,3
114449,0,0,12,123,3
114450,1,2,54,643,397
114451,0,0,97,580,193
114452,0,0,97,19,61
114453,0,0,86,580,193
114454,0,0,75,936,376
114455,0,0,31,442,24
114456,0,2,72,345,60
114457,1,2,39,730,482
114458,1,1,80,829,239
114459,0,2,71,194,143
114460,1,1,63,555,186
114461,1,2,62,42,191
114462,1,1,29,147,48
114463,0,2,75,344,392
114464,0,2,75,344,392
114465,1,2,20,399,284
114466,1,2,8,129,1
114467,1,2,93,123,112
114468,1,1,76,809,164
114469,1,1,62,301,316
114470,1,1,63,179,227
114471,1,1,10,557,485
114472,1,1,39,710,362
114473,1,1,23,432,200
114474,0,2,86,580,273
114475,0,2,61,442,24
114476,1,2,12,123,89
114477,1,2,12,123,209
114478,1,2,12,123,209
114479,1,2,43,937,157
114480,0,2,32,605,173
114481,1,1,27,65,354
114482,1,1,33,131,156
114483,1,2,78,123,185
114484,1,2,49,842,145
114485,1,2,31,850,24
114486,1,2,71,167,298
114487,0,1,90,742,272
114488,1,2,90,728,272
114489,0,1,75,985,477
114490,0,2,75,487,267
114491,0,2,31,850,24
114492,1,1,23,432,30
114493,1,2,65,402,87
114494,0,1,23,552,200
114495,1,2,69,459,143
114496,1,1,10,619,439
114497,1,2,14,128,242
114498,1,2,10,857,439
114499,1,2,30,58,456
114500,0,0,92,942,311
114501,0,0,92,942,63
114502,0,0,47,397,369
114503,0,0,90,658,417
114504,0,0,50,625,453
114505,0,0,77,36,21
114506,0,0,97,707,453
114507,0,0,58,665,21
114508,0,0,46,873,167
114509,0,0,33,855,353
114510,1,0,35,169,5
114511,0,0,24,60,361
114512,0,0,56,287,255
114513,1,0,24,80,264
114514,0,0,46,437,260
114515,0,0,81,668,134
114516,0,0,2,878,134
114517,1,0,24,750,75
114518,0,0,56,307,411
114519,0,0,70,277,167
114520,0,0,56,287,99
114521,0,0,95,320,265
114522,0,0,95,687,139
114523,1,0,9,512,144
114524,1,0,66,594,231
114525,1,0,9,40,472
114526,1,0,66,594,157
114527,0,0,1,240,347
114528,0,0,72,251,360
114529,0,0,1,139,399
114530,1,0,9,204,335
114531,1,2,65,75,465
114532,1,2,16,780,447
114533,1,2,80,490,289
114534,1,2,39,371,196
114535,1,2,5,123,3
114536,1,2,80,394,475
114537,1,2,55,517,397
114538,1,1,80,829,239
114539,1,1,33,26,289
114540,1,2,93,131,122
114541,1,1,29,501,151
114542,0,1,46,485,288
114543,1,2,16,410,168
114544,1,1,4,382,247
114545,1,2,39,282,55
114546,0,2,61,335,317
114547,0,1,90,763,223
114548,1,2,75,790,392
114549,0,2,26,219,490
114550,1,2,68,801,432
114551,1,2,51,920,496
114552,1,1,64,227,155
114553,0,1,16,219,447
114554,0,1,65,301,87
114555,0,1,20,216,495
114556,0,1,20,216,495
114557,1,2,17,466,467
114558,1,2,54,377,412
114559,0,1,3,272,252
114560,1,2,86,420,116
114561,1,2,84,138,307
114562,1,2,18,123,3
114563,1,2,72,479,352
114564,1,2,16,780,314
114565,1,2,80,438,157
114566,1,2,85,305,459
114567,0,1,42,156,253
114568,0,1,42,156,253
114569,1,2,30,920,456
114570,1,2,78,420,65
114571,1,2,91,906,437
114572,1,2,64,753,143
114573,0,2,71,194,392
114574,1,2,46,284,120
114575,0,2,46,91,367
114576,1,1,20,733,390
114577,0,1,69,791,338
114578,1,2,20,399,284
114579,0,1,26,255,301
114580,1,1,91,712,461
114581,1,1,80,22,132
114582,1,2,55,420,345
114583,0,1,16,662,219
114584,1,2,8,123,93
114585,1,2,80,182,306
114586,1,2,25,195,475
114587,0,2,46,873,167
114588,0,1,26,122,427
114589,0,2,86,879,267
114590,1,2,5,589,430
114591,1,2,31,551,46
114592,1,2,10,338,150
114593,1,2,39,338,22
114594,1,2,80,920,475
114595,1,2,30,920,412
114596,1,2,30,722,412
114597,1,2,55,920,1
114598,1,2,17,267,22
114599,0,2,20,884,284
114600,0,2,86,633,349
114601,1,2,99,395,234
114602,1,2,91,818,51
114603,0,1,80,97,64
114604,1,2,46,153,307
114605,0,2,96,222,285
114606,0,2,96,222,285
114607,0,1,23,387,59
114608,1,2,71,194,53
114609,1,2,99,193,256
114610,1,2,68,419,127
114611,0,2,34,119,349
114612,0,2,34,119,349
114613,0,1,34,818,51
114614,0,1,34,818,473
114615,0,1,34,576,473
114616,0,1,46,506,413
114617,1,2,78,193,483
114618,0,1,58,605,420
114619,1,2,75,246,392
114620,1,2,16,279,47
114621,1,1,79,958,90
114622,1,1,29,958,358
114623,1,2,99,97,256
114624,0,2,71,877,143
114625,0,2,71,877,143
114626,0,1,63,179,69
114627,1,2,99,402,256
114628,1,2,99,718,51
114629,1,2,75,344,474
114630,1,2,5,469,136
114631,0,2,20,32,132
114632,1,2,52,324,294
114633,1,2,51,324,368
114634,0,2,40,885,295
114635,1,2,40,261,295
114636,1,2,30,187,58
114637,1,1,4,2,224
114638,0,1,4,2,224
114639,0,1,4,2,224
114640,1,2,30,989,277
114641,1,2,30,395,456
114642,1,2,68,419,127
114643,1,1,27,615,96
114644,1,2,47,638,312
114645,1,2,17,362,438
114646,0,1,33,26,303
114647,1,2,31,701,254
114648,1,2,80,794,196
114649,0,2,13,443,167
114650,1,1,62,136,25
114651,1,1,23,256,353
114652,1,1,27,839,25
114653,0,2,31,442,254
114654,1,2,72,353,434
114655,1,2,85,62,248
114656,1,2,25,596,482
114657,1,2,68,530,127
114658,1,2,51,657,89
114659,1,2,8,896,313
114660,1,1,76,747,166
114661,1,2,78,38,121
114662,1,2,20,733,390
114663,1,2,90,18,341
114664,0,1,58,696,321
114665,0,1,58,747,166
114666,1,1,40,353,434
114667,1,1,39,321,487
114668,1,2,46,871,307
114669,1,2,52,941,437
114670,1,1,93,642,487
114671,1,2,86,759,193
114672,1,2,14,803,20
114673,1,2,5,86,57
114674,1,1,5,664,479
114675,1,2,68,864,432
114676,1,2,31,996,254
114677,1,2,5,86,55
114678,1,1,85,123,250
114679,1,2,43,81,312
114680,0,1,63,316,406
114681,1,2,10,966,65
114682,1,2,47,985,415
114683,0,1,33,605,156
114684,1,2,5,563,90
114685,1,1,76,0,158
114686,1,2,80,249,185
114687,0,2,16,780,39
114688,1,2,93,967,156
114689,1,2,10,123,3
114690,1,1,46,959,44
114691,0,2,90,372,366
114692,0,2,90,763,422
114693,0,1,46,506,367
114694,1,2,8,495,475
114695,0,2,71,418,464
114696,1,1,14,176,437
114697,1,2,43,176,312
114698,0,1,33,387,338
114699,1,2,47,985,440
114700,1,1,20,216,495
114701,1,2,17,810,78
114702,1,1,27,645,336
114703,1,2,47,718,20
114704,1,2,68,11,127
114705,1,1,65,321,87
114706,1,1,29,540,203
114707,0,0,92,618,24
114708,0,0,29,308,48
114709,0,0,97,118,349
114710,0,0,32,568,34
114711,1,0,11,201,217
114712,0,0,97,19,453
114713,0,0,29,568,34
114714,0,0,61,618,162
114715,1,0,10,44,291
114716,1,0,24,627,125
114717,0,0,24,41,125
114718,0,0,81,878,134
114719,0,0,95,750,361
114720,0,0,95,320,265
114721,0,0,16,668,134
114722,0,0,81,668,134
114723,1,0,24,627,125
114724,0,0,95,591,262
114725,0,0,24,228,66
114726,0,0,81,41,54
114727,0,0,81,878,134
114728,1,0,24,561,106
114729,0,0,81,41,134
114730,0,0,56,287,292
114731,0,0,81,41,125
114732,1,0,66,119,335
114733,1,0,9,563,335
114734,1,0,63,612,144
114735,1,0,9,177,55
114736,1,0,1,512,144
114737,1,0,1,81,83
114738,1,0,1,512,144
114739,0,0,66,440,491
114740,0,0,71,716,452
114741,0,0,15,374,302
114742,0,0,15,374,302
114743,1,0,9,806,25
114744,0,0,15,445,258
114745,0,0,15,445,258
114746,0,1,52,341,484
114747,1,2,52,75,234
114748,0,2,16,661,398
114749,0,2,26,661,168
114750,1,1,52,75,484
114751,0,2,20,824,368
114752,1,1,33,26,303
114753,1,2,49,745,145
114754,1,1,46,871,307
114755,1,1,29,362,203
114756,1,2,17,362,498
114757,1,2,55,434,498
114758,1,2,8,0,158
114759,1,1,29,540,289
114760,1,2,8,469,41
114761,1,1,33,26,289
114762,0,2,20,485,288
114763,1,2,84,230,307
114764,1,1,63,555,186
114765,1,2,85,148,150
114766,0,1,28,959,44
114767,1,2,12,469,196
114768,1,2,86,821,193
114769,1,2,31,68,94
114770,1,2,0,54,345
114771,0,1,29,790,414
114772,1,2,75,972,474
114773,0,1,26,357,447
114774,0,1,61,170,378
114775,1,2,8,129,122
114776,1,2,91,192,461
114777,1,1,68,11,127
114778,0,2,69,434,432
114779,1,2,5,123,3
114780,0,2,71,158,143
114781,0,2,65,737,6
114782,0,1,29,817,48
114783,0,1,63,360,155
114784,1,1,63,179,69
114785,1,1,63,179,69
114786,1,1,63,316,406
114787,1,2,16,780,447
114788,0,1,63,795,287
114789,0,1,63,795,287
114790,0,2,45,827,327
114791,1,1,93,863,173
114792,1,2,39,148,150
114793,1,2,39,657,150
114794,0,2,20,245,13
114795,1,2,91,718,20
114796,1,1,29,849,203
114797,1,2,8,751,158
114798,1,2,84,138,221
114799,1,2,84,138,307
114800,1,2,54,378,397
114801,1,2,65,10,87
114802,1,1,63,179,186
114803,0,2,90,200,135
114804,1,2,75,861,486
114805,1,2,75,861,392
114806,1,2,75,861,486
114807,0,1,23,26,59
114808,1,2,43,729,312
114809,0,1,33,541,26
114810,1,2,25,536,3
114811,1,2,84,871,307
114812,1,2,71,687,421
114813,0,2,68,434,127
114814,0,2,31,442,24
114815,0,2,93,737,159
114816,0,2,91,718,342
114817,0,2,71,158,143
114818,0,2,22,341,477
114819,1,2,55,954,57
114820,1,2,62,981,375
114821,1,2,5,22,57
114822,0,2,72,181,60
114823,1,2,17,431,218
114824,1,2,62,522,477
114825,1,2,85,123,459
114826,0,2,10,123,89
114827,1,2,78,420,57
114828,1,1,90,728,272
114829,0,1,58,852,166
114830,0,2,71,289,298
114831,0,2,71,874,298
114832,1,1,17,301,185
114833,0,1,84,143,424
114834,1,2,71,782,386
114835,1,2,47,954,57
114836,1,1,76,683,438
114837,1,2,51,198,80
114838,1,2,51,993,118
114839,1,2,78,420,57
114840,1,2,90,198,80
114841,1,1,90,372,422
114842,0,2,75,198,80
114843,1,2,5,32,496
114844,1,1,29,683,203
114845,1,2,55,912,290
114846,1,2,5,683,438
114847,0,1,22,994,477
114848,1,2,52,193,234
114849,0,1,23,819,183
114850,1,2,86,759,193
114851,1,2,14,296,131
114852,1,2,78,123,3
114853,0,2,71,358,53
114854,1,2,84,414,221
114855,1,2,99,492,51
114856,0,1,26,255,301
114857,1,1,79,958,189
114858,1,2,71,167,53
114859,0,2,32,994,173
114860,1,2,99,69,256
114861,0,1,34,818,51
114862,0,1,34,994,213
114863,1,1,79,958,358
114864,1,2,93,131,156
114865,1,2,25,958,343
114866,1,1,33,26,183
114867,1,2,68,864,432
114868,0,2,52,61,240
114869,1,2,40,353,434
114870,1,2,47,674,318
114871,0,1,34,147,240
114872,0,2,71,418,464
114873,0,1,33,628,59
114874,1,2,12,422,35
114875,0,2,32,495,456
114876,1,1,34,664,331
114877,1,2,14,893,263
114878,1,2,68,868,432
114879,1,1,29,456,240
114880,1,2,80,8,157
114881,1,1,43,141,4
114882,1,2,17,444,496
114883,1,2,0,575,479
114884,1,2,54,989,397
114885,1,2,54,123,3
114886,1,2,54,462,3
114887,0,0,46,230,221
114888,0,0,46,230,102
114889,1,2,51,123,3
114890,1,2,93,62,208
114891,1,1,63,555,227
114892,1,2,78,511,79
114893,1,2,0,163,372
114894,1,1,63,555,227
114895,1,2,10,90,278
114896,0,1,22,614,360
114897,1,2,20,399,284
114898,0,2,43,495,259
114899,1,2,71,418,464
114900,0,1,10,913,371
114901,1,2,51,62,248
114902,1,2,61,996,254
114903,1,2,61,996,254
114904,0,1,16,410,391
114905,0,1,76,224,338
114906,1,2,12,422,35
114907,0,1,79,415,210
114908,1,2,55,966,65
114909,1,2,75,861,486
114910,0,2,77,370,407
114911,0,1,58,696,321
114912,1,1,43,605,56
114913,1,2,65,415,210
114914,0,1,3,19,333
114915,0,2,90,176,6
114916,1,1,27,645,339
114917,0,1,42,477,437
114918,0,1,40,762,223
114919,0,2,31,707,267
114920,1,2,75,972,474
114921,0,2,47,985,268
114922,1,2,93,737,159
114923,1,2,65,10,6
114924,0,0,77,27,190
114925,0,0,46,96,413
114926,0,0,11,917,90
114927,0,0,28,602,104
114928,1,0,35,380,218
114929,0,0,33,855,353
114930,0,0,44,637,141
114931,0,0,90,742,422
114932,0,0,58,386,107
114933,1,0,35,875,5
114934,0,0,77,251,360
114935,0,0,84,494,308
114936,0,0,29,946,48
114937,0,0,35,176,244
114938,0,0,44,232,182
114939,1,0,24,719,264
114940,0,0,81,73,125
114941,0,0,95,325,260
114942,0,0,95,591,262
114943,0,0,24,365,28
114944,0,0,24,365,75
114945,1,0,64,799,216
114946,0,1,1,734,181
114947,1,0,9,512,144
114948,0,0,1,690,83
114949,1,0,66,46,401
114950,0,2,32,276,388
114951,0,1,3,828,333
114952,1,2,93,62,112
114953,1,2,39,773,150
114954,0,1,65,316,428
114955,1,2,68,328,127
114956,0,2,61,335,317
114957,1,2,80,829,97
114958,1,2,86,745,193
114959,0,2,52,930,116
114960,1,2,52,249,116
114961,1,1,63,56,54
114962,1,2,31,63,123
114963,1,2,39,220,470
114964,1,1,17,760,362
114965,1,2,17,431,334
114966,1,2,17,839,438
114967,1,2,78,511,483
114968,1,2,10,20,322
114969,0,2,22,714,132
114970,1,2,72,273,352
114971,0,1,33,428,164
114972,1,2,5,505,384
114973,1,1,29,426,210
114974,1,2,65,415,87
114975,1,2,75,344,474
114976,0,2,75,861,486
114977,0,1,40,28,493
114978,0,1,29,990,203
114979,0,2,52,614,81
114980,1,2,20,528,284
114981,1,2,30,463,80
114982,0,2,72,468,171
114983,0,1,93,973,269
114984,1,1,20,958,189
114985,1,1,47,994,213
114986,1,1,47,994,213
114987,0,2,93,459,213
114988,0,1,20,958,304
114989,0,2,71,801,304
114990,0,1,71,358,464
114991,1,2,99,265,93
114992,0,1,34,271,132
114993,1,1,27,215,58
114994,1,1,84,526,153
114995,1,2,47,674,318
114996,0,2,47,85,213
114997,1,2,43,729,312
114998,0,2,86,964,88
114999,0,1,65,714,9
115000,1,2,47,882,416
115001,1,2,51,620,110
115002,0,2,18,176,6
115003,0,1,79,415,210
115004,1,2,35,509,110
115005,1,1,63,872,227
115006,1,2,91,944,320
115007,1,2,80,394,289
115008,1,2,54,860,3
115009,1,1,89,961,110
115010,1,2,69,500,239
115011,1,2,54,654,345
115012,1,2,65,893,238
115013,1,1,79,415,210
115014,1,2,91,943,2
115015,1,1,14,984,153
115016,0,1,68,75,9
115017,1,1,33,955,89
115018,1,2,51,265,238
115019,0,1,40,152,493
115020,1,1,76,509,59
115021,0,2,12,801,304
115022,1,1,89,434,49
115023,0,1,84,10,15
115024,0,2,72,353,171
115025,1,2,80,265,89
115026,1,2,65,226,238
115027,1,1,79,318,210
115028,0,2,14,22,132
115029,1,2,93,180,26
115030,1,2,8,128,343
115031,0,1,27,645,238
115032,0,0,92,290,222
115033,0,0,97,247,297
115034,1,0,35,654,199
115035,1,0,35,215,7
115036,0,0,3,952,199
115037,0,0,97,29,49
115038,0,0,97,247,297
115039,0,0,50,786,179
115040,1,0,35,729,199
115041,1,0,24,719,264
115042,1,0,24,228,66
115043,0,0,95,622,265
115044,0,0,95,622,265
115045,0,0,84,437,260
115046,0,0,95,693,469
115047,0,1,40,152,493
115048,0,0,15,348,297
115049,0,0,66,999,322
115050,1,0,10,999,322
115051,0,2,22,175,477
115052,1,2,20,281,465
115053,1,2,91,17,320
115054,1,2,17,434,110
115055,1,1,39,590,73
115056,0,2,75,970,68
115057,0,1,86,215,222
115058,1,2,90,949,422
115059,1,2,75,812,177
115060,1,1,79,415,210
115061,1,2,30,801,304
115062,1,2,25,840,469
115063,1,2,52,75,465
115064,1,1,33,455,494
115065,1,2,16,235,39
115066,1,1,84,792,102
115067,1,2,10,20,3
115068,1,2,0,258,110
115069,1,2,90,258,422
115070,1,1,99,858,336
115071,1,1,79,456,185
115072,1,2,12,354,329
115073,0,1,63,360,155
115074,1,1,29,397,8
115075,1,2,55,851,496
115076,1,2,20,207,284
115077,0,2,72,273,352
115078,0,1,23,125,200
115079,1,2,5,934,93
115080,1,2,78,380,415
115081,0,1,26,122,314
115082,1,2,51,895,118
115083,1,2,94,903,277
115084,0,1,63,254,287
115085,1,1,14,362,7
115086,1,2,85,305,130
115087,1,2,0,939,300
115088,1,2,47,999,111
115089,0,2,10,107,408
115090,1,2,52,475,436
115091,1,1,29,412,203
115092,1,2,43,495,159
115093,1,2,49,446,145
115094,1,2,39,148,235
115095,0,0,52,137,208
115096,1,0,35,425,330
115097,1,0,64,109,126
115098,1,0,76,482,353
115099,1,0,46,138,307
115100,0,0,44,304,497
115101,1,0,81,423,292
115102,0,0,56,956,279
115103,0,0,2,423,279
115104,1,0,24,423,292
115105,0,0,24,752,381
115106,1,0,24,752,381
115107,1,0,46,820,418
115108,0,0,15,806,286
115109,1,0,9,563,449
115110,1,0,66,204,335
115111,1,2,80,490,180
115112,1,2,94,730,130
115113,1,1,20,148,235
115114,1,2,30,210,334
115115,1,2,46,368,307
115116,0,1,46,284,120
115117,1,2,18,420,180
115118,1,2,52,420,465
115119,1,2,68,973,208
115120,1,2,51,68,130
115121,1,2,85,68,130
115122,1,2,8,213,163
115123,1,2,75,268,177
115124,0,1,16,776,447
115125,1,1,63,555,227
115126,0,2,50,890,352
115127,1,1,43,922,354
115128,1,1,76,711,200
115129,1,2,12,178,196
115130,1,2,0,229,197
115131,0,1,79,48,358
115132,1,1,82,67,58
115133,0,1,29,921,8
115134,0,2,98,931,432
115135,1,2,80,490,289
115136,0,2,98,931,431
115137,0,1,76,387,338
115138,0,1,4,471,296
115139,0,1,42,223,54
115140,1,2,61,867,254
115141,0,1,26,691,499
115142,0,0,44,304,497
115143,0,0,50,262,141
115144,0,0,95,971,28
115145,1,0,66,706,218
115146,1,2,82,33,251
115147,0,1,76,457,236
115148,1,2,82,1,305
115149,1,2,82,333,371
115150,0,2,16,184,168
115151,0,2,20,614,81
115152,0,2,20,281,390
115153,0,2,20,614,81
115154,0,2,52,475,9
115155,1,1,64,721,215
115156,0,2,20,471,296
115157,1,2,20,528,13
115158,0,1,22,644,468
115159,1,1,38,48,137
115160,0,1,38,48,485
115161,0,1,38,600,455
115162,1,2,96,234,243
115163,0,2,96,234,243
115164,1,2,38,925,396
115165,1,2,38,640,108
115166,1,2,38,925,108
115167,0,0,38,558,455
115168,0,1,38,341,148
115169,0,2,38,684,492
115170,0,2,38,948,492
115171,1,1,38,655,137
115172,1,2,38,359,108
115173,1,1,38,206,232
115174,1,1,38,206,232
115175,1,1,38,206,232
115176,0,1,38,48,108
115177,0,1,38,914,455
115178,0,1,38,457,236
115179,1,2,38,527,108
115180,0,1,38,914,455
115181,0,1,38,401,455
115182,1,2,38,554,108
115183,0,1,38,554,108
115184,0,2,38,558,492
115185,0,1,96,565,275
115186,0,1,19,988,161
115187,0,0,41,904,63
115188,0,0,77,401,319
115189,0,0,98,217,77
115190,0,0,38,515,137
115191,0,0,56,82,325
115192,0,0,2,423,325
115193,0,0,81,965,492
115194,0,0,81,404,325
115195,0,0,66,554,325
115196,0,1,38,404,230
115197,1,2,38,640,198
115198,1,2,38,558,492
115199,0,2,60,606,135
115200,1,2,38,684,108
115201,0,2,38,359,52
115202,1,1,38,515,137
115203,1,1,38,748,52
115204,1,2,38,297,137
115205,1,2,38,359,396
115206,0,1,38,914,455
115207,1,2,38,359,396
115208,1,2,90,606,272
115209,0,0,38,765,492
115210,1,2,38,925,108
115211,0,2,38,248,431
115212,1,2,38,558,492
115213,0,2,53,395,457
115214,0,1,19,149,444
115215,0,2,28,539,249
115216,1,2,34,186,248
115217,1,2,73,670,441
115218,0,1,33,778,98
115219,0,1,28,326,421
115220,0,1,28,539,249
115221,0,2,71,753,123
115222,0,2,34,116,299
115223,0,2,34,116,299
115224,0,1,34,818,51
115225,0,1,34,818,204
115226,1,2,20,821,270
115227,1,2,87,303,172
115228,1,2,73,409,299
115229,0,1,19,149,420
115230,0,1,19,149,420
115231,0,2,73,116,299
115232,0,2,73,732,374
115233,0,1,73,899,204
115234,0,1,53,497,131
115235,0,1,19,518,192
115236,0,1,3,670,173
115237,0,2,73,113,374
115238,0,2,53,186,374
115239,1,1,37,318,27
115240,0,2,57,116,445
115241,0,1,53,19,489
115242,0,1,40,529,214
115243,1,2,53,392,374
115244,0,2,73,116,299
115245,0,2,53,392,374
115246,0,1,53,171,419
115247,0,2,36,892,391
115248,0,2,90,593,272
115249,1,2,53,464,374
115250,1,2,53,732,374
115251,0,2,53,186,432
115252,0,1,19,523,299
115253,1,2,93,62,196
115254,0,2,57,168,280
115255,0,0,37,767,489
115256,0,0,19,814,175
115257,0,0,53,233,254
115258,0,0,57,844,101
115259,0,0,57,166,85
115260,0,1,57,585,98
115261,0,1,74,889,98
115262,1,2,73,409,351
115263,0,1,73,538,443
115264,0,2,36,822,400
115265,0,2,87,816,101
115266,1,2,36,997,400
115267,1,1,76,74,443
115268,0,2,90,238,372
115269,0,2,57,464,172
115270,0,1,36,708,245
115271,0,2,19,114,445
115272,1,2,53,250,432
115273,1,1,87,816,404
115274,1,1,76,538,443
115275,1,2,64,799,216
115276,1,2,68,266,432
115277,1,2,73,424,429
115278,0,1,53,538,443
115279,1,2,73,409,374
115280,1,2,53,843,72
115281,0,2,57,166,129
115282,0,2,53,392,471
115283,0,2,22,458,457
115284,0,2,53,754,374
115285,0,2,87,816,101
115286,0,2,73,409,234
115287,0,1,84,154,17
115288,0,1,73,572,419
115289,0,1,53,732,374
115290,0,1,53,545,443
115291,1,2,53,732,374
115292,0,2,19,883,188
115293,0,1,57,487,245
115294,0,2,36,393,400
115295,1,2,73,398,170
115296,0,2,73,429,159
115297,0,1,13,595,103
115298,1,1,73,348,148
115299,0,0,92,168,311
115300,0,0,41,27,282
115301,0,0,41,168,405
115302,0,0,74,168,405
115303,0,0,37,151,282
115304,0,0,41,299,282
115305,0,0,74,308,446
115306,0,0,74,686,10
115307,1,0,74,416,446
115308,0,0,74,317,72
115309,0,0,37,317,72
115310,0,0,41,127,178
115311,0,0,41,127,178
115312,0,0,41,127,178
115313,0,0,63,855,419
115314,0,0,98,866,446
115315,0,0,74,559,446
115316,0,0,60,610,85
115317,0,0,60,473,85
115318,0,0,37,927,276
115319,0,0,57,203,77
115320,0,0,57,876,276
115321,0,0,57,573,85
115322,0,0,36,202,326
115323,0,0,37,927,276
115324,0,0,37,771,276
115325,0,0,37,151,282
115326,0,0,44,308,182
115327,0,0,95,544,355
115328,0,0,56,458,457
115329,0,0,56,804,365
115330,0,0,56,263,365
115331,0,0,2,856,261
115332,0,0,56,660,261
115333,0,0,36,668,261
115334,0,0,95,544,355
115335,0,0,56,307,261
115336,0,0,57,876,75
115337,0,0,92,823,442
115338,0,0,74,843,457
115339,0,0,36,135,491
115340,0,0,37,675,457
115341,0,0,74,145,216
115342,0,0,74,424,429
115343,1,0,74,185,359
