,2Means_prot,3Means_prot,100Means_prot,1000Means_prot,500Means_prot
99072,1,1,56,788,232
99073,1,1,2,151,29
99074,1,1,90,774,392
99075,1,1,84,643,141
99076,1,1,56,788,232
99077,0,1,88,956,25
99078,1,2,56,788,232
99079,1,2,56,788,232
99080,1,2,56,788,232
99081,1,2,56,788,232
99082,1,1,2,334,98
99083,0,0,21,874,472
99084,1,1,69,551,123
99085,1,2,56,788,232
99086,1,2,39,171,289
99087,0,1,24,75,187
99088,1,1,77,841,127
99089,0,0,34,342,456
99090,1,2,59,991,126
99091,1,2,51,835,260
99092,1,2,89,84,403
99093,1,2,96,11,82
99094,0,0,88,339,78
99095,0,0,88,339,78
99096,0,0,0,19,377
99097,1,2,98,412,440
99098,1,2,86,310,403
99099,1,2,42,810,278
99100,1,2,38,873,338
99101,1,2,88,28,201
99102,1,2,88,28,201
99103,1,2,56,788,232
99104,1,2,3,505,453
99105,1,2,33,170,358
99106,1,1,40,720,110
99107,1,1,40,61,155
99108,1,1,40,319,221
99109,1,1,77,278,110
99110,1,1,16,684,470
99111,1,1,65,274,274
99112,1,1,77,70,33
99113,1,1,40,561,390
99114,1,1,70,376,110
99115,1,1,77,621,110
99116,1,1,16,494,482
99117,1,1,16,376,110
99118,0,1,16,118,150
99119,0,1,77,621,33
99120,1,1,16,621,110
99121,1,1,77,621,110
99122,1,1,14,358,16
99123,0,1,55,151,430
99124,1,1,37,135,108
99125,1,2,4,472,271
99126,0,0,94,850,497
99127,1,2,78,624,275
99128,1,2,96,521,197
99129,0,0,92,624,114
99130,0,0,92,665,114
99131,0,0,92,864,124
99132,1,2,10,448,453
99133,1,2,81,216,273
99134,0,0,64,210,484
99135,0,0,81,248,126
99136,1,2,42,666,439
99137,1,2,56,788,232
99138,1,2,14,429,464
99139,0,0,10,444,484
99140,1,2,18,408,431
99141,0,1,24,616,363
99142,1,1,16,625,482
99143,1,1,65,948,155
99144,0,0,81,264,61
99145,1,2,98,143,417
99146,0,1,2,81,5
99147,0,1,14,899,319
99148,1,1,2,426,40
99149,1,1,93,508,160
99150,1,1,66,436,57
99151,0,1,39,739,3
99152,0,0,41,354,49
99153,0,0,64,678,240
99154,1,2,56,788,232
99155,0,0,57,95,210
99156,1,2,38,893,159
99157,1,2,38,396,60
99158,1,2,46,638,443
99159,0,0,22,360,497
99160,1,1,40,528,282
99161,1,1,40,528,282
99162,0,1,94,168,163
99163,1,1,16,168,324
99164,0,1,24,102,414
99165,0,1,43,354,163
99166,1,1,78,406,480
99167,0,1,2,558,3
99168,0,0,81,189,185
99169,1,2,78,449,483
99170,0,0,81,189,185
99171,1,2,98,417,60
99172,0,0,1,345,218
99173,1,2,66,2,212
99174,1,2,56,788,232
99175,0,0,4,670,214
99176,0,1,40,477,177
99177,1,1,40,61,155
99178,1,1,40,256,356
99179,1,1,44,940,144
99180,0,1,16,621,20
99181,0,1,24,486,177
99182,1,1,70,619,254
99183,1,1,70,356,262
99184,1,1,40,162,144
99185,1,1,87,723,322
99186,1,1,2,142,297
99187,0,0,21,18,113
99188,0,1,2,492,246
99189,0,1,2,18,113
99190,1,1,15,824,40
99191,1,1,2,433,101
99192,1,1,93,821,133
99193,1,1,93,424,160
99194,0,0,34,110,150
99195,1,2,56,788,232
99196,1,2,33,500,439
99197,0,0,62,145,315
99198,1,2,74,651,399
99199,1,1,66,158,389
99200,1,1,16,525,287
99201,1,1,16,219,294
99202,0,0,41,529,90
99203,0,1,38,870,356
99204,1,1,0,142,348
99205,1,1,4,527,472
99206,1,1,86,690,483
99207,1,2,38,442,410
99208,1,2,46,227,450
99209,1,2,56,788,232
99210,1,2,93,71,160
99211,1,2,63,79,197
99212,1,2,38,820,410
99213,1,2,93,645,253
99214,0,0,80,660,485
99215,1,2,17,205,175
99216,1,2,17,311,65
99217,0,0,94,55,134
99218,0,0,89,650,273
99219,0,0,13,540,59
99220,1,1,70,734,144
99221,1,1,82,416,302
99222,1,2,87,27,9
99223,0,0,89,499,207
99224,1,2,86,592,394
99225,1,1,93,633,287
99226,1,1,87,256,356
99227,0,0,0,439,3
99228,0,1,27,111,141
99229,1,2,74,49,122
99230,0,0,13,24,28
99231,1,2,66,201,443
99232,0,0,72,552,168
99233,0,0,1,496,165
99234,1,2,75,57,441
99235,0,0,1,596,95
99236,1,2,15,16,80
99237,1,2,64,502,223
99238,1,2,17,139,295
99239,1,2,64,862,223
99240,1,2,46,94,161
99241,0,0,64,737,238
99242,1,2,64,927,238
99243,1,2,46,271,454
99244,0,0,64,139,402
99245,1,2,20,617,295
99246,1,2,52,425,42
99247,1,2,64,617,223
99248,0,0,64,737,238
99249,0,0,49,186,119
99250,1,2,22,99,203
99251,1,2,6,595,203
99252,1,2,66,479,226
99253,0,0,41,344,61
99254,1,2,31,953,203
99255,0,0,27,58,6
99256,1,2,57,95,284
99257,0,0,58,336,132
99258,0,0,19,88,107
99259,0,0,49,980,119
99260,1,2,66,234,211
99261,1,2,20,715,223
99262,1,2,8,273,225
99263,0,0,9,301,169
99264,1,2,96,603,203
99265,1,2,10,731,132
99266,1,2,33,381,84
99267,1,2,1,364,80
99268,0,0,58,556,268
99269,1,2,32,758,12
99270,1,2,84,933,197
99271,1,2,1,906,159
99272,1,2,8,231,14
99273,0,0,62,58,6
99274,0,0,0,655,198
99275,0,1,24,712,270
99276,0,1,24,712,270
99277,1,1,8,231,291
99278,0,0,58,208,363
99279,1,1,65,37,231
99280,0,0,24,208,414
99281,1,1,40,341,76
99282,1,1,40,968,254
99283,1,1,40,352,474
99284,0,0,24,939,94
99285,1,1,40,352,474
99286,1,1,16,158,482
99287,1,1,40,341,118
99288,1,2,20,381,358
99289,1,2,23,969,166
99290,1,2,23,40,43
99291,0,0,1,617,159
99292,1,2,10,941,146
99293,0,0,52,617,295
99294,1,2,23,351,366
99295,1,2,23,385,454
99296,1,2,79,972,237
99297,1,2,23,385,237
99298,1,2,91,707,106
99299,0,0,0,384,157
99300,1,1,39,346,297
99301,1,1,1,322,474
99302,0,1,94,427,157
99303,1,1,0,655,142
99304,0,0,94,854,469
99305,1,1,44,968,400
99306,1,1,96,341,76
99307,1,2,1,670,267
99308,1,2,47,395,175
99309,1,2,49,980,119
99310,0,0,21,395,287
99311,1,2,96,722,107
99312,0,0,82,87,400
99313,0,0,1,247,153
99314,1,2,78,805,165
99315,1,2,1,247,153
99316,0,0,89,864,165
99317,0,0,15,16,145
99318,0,0,49,360,119
99319,0,0,92,661,338
99320,1,2,38,41,64
99321,0,0,21,240,129
99322,1,2,98,115,334
99323,1,2,39,651,447
99324,1,2,90,137,252
99325,1,2,12,502,223
99326,0,0,17,391,272
99327,1,2,57,68,50
99328,1,2,55,898,404
99329,1,2,73,744,253
99330,0,0,10,472,24
99331,1,2,38,57,493
99332,1,1,16,494,405
99333,1,1,53,891,430
99334,1,2,57,875,394
99335,1,1,94,427,348
99336,1,1,93,971,85
99337,1,1,84,824,40
99338,1,1,50,337,160
99339,1,2,73,831,293
99340,1,2,73,831,293
99341,0,0,13,504,401
99342,1,2,96,953,158
99343,1,2,17,205,65
99344,1,2,46,763,161
99345,1,2,59,305,264
99346,1,2,64,754,300
99347,1,2,64,89,264
99348,1,2,46,944,161
99349,1,2,20,688,461
99350,0,0,7,669,189
99351,1,2,64,94,300
99352,1,2,64,89,264
99353,0,0,7,371,281
99354,1,2,85,209,266
99355,1,2,74,909,399
99356,0,0,34,359,95
99357,1,2,33,310,4
99358,0,0,58,179,437
99359,0,0,11,326,328
99360,0,0,94,149,278
99361,1,2,83,243,57
99362,0,0,92,923,114
99363,1,2,33,445,93
99364,0,0,11,596,95
99365,0,0,76,473,204
99366,0,0,87,256,356
99367,0,0,21,480,278
99368,0,0,92,150,216
99369,1,2,32,660,180
99370,0,1,24,466,306
99371,1,1,65,806,144
99372,0,0,44,384,8
99373,1,2,31,98,310
99374,1,2,0,392,234
99375,1,1,14,763,305
99376,1,1,44,100,111
99377,1,1,37,438,455
99378,0,0,11,327,401
99379,0,0,88,339,306
99380,1,1,37,512,286
99381,1,1,66,270,396
99382,1,1,37,50,82
99383,1,1,63,681,496
99384,0,0,35,380,409
99385,0,0,35,380,409
99386,1,2,33,867,309
99387,0,0,76,473,204
99388,0,0,76,665,114
99389,1,2,3,32,477
99390,1,2,30,924,180
99391,0,0,11,669,244
99392,1,2,20,735,269
99393,0,0,7,903,372
99394,0,0,46,380,161
99395,1,2,7,705,353
99396,1,2,63,26,465
99397,0,0,76,302,277
99398,0,0,76,368,458
99399,1,2,3,270,477
99400,1,2,3,991,4
99401,1,2,37,422,276
99402,0,0,83,83,248
99403,1,2,37,338,361
99404,1,2,37,679,364
99405,1,2,29,390,236
99406,0,0,76,725,277
99407,0,0,11,326,21
99408,1,2,57,974,257
99409,1,2,11,453,206
99410,1,2,63,390,236
99411,0,0,11,5,213
99412,0,0,63,149,278
99413,1,2,3,363,172
99414,1,2,59,549,483
99415,0,0,11,338,361
99416,1,2,37,705,300
99417,0,0,7,179,437
99418,0,0,7,485,353
99419,1,2,29,568,451
99420,1,2,11,596,95
99421,0,0,11,489,372
99422,0,0,11,314,318
99423,0,0,76,380,277
99424,0,0,76,368,277
99425,0,0,11,679,21
99426,0,0,11,596,95
99427,0,0,11,504,277
99428,0,0,92,907,114
99429,1,2,3,363,172
99430,1,2,3,949,213
99431,0,0,15,187,116
99432,0,0,76,230,307
99433,1,2,87,316,251
99434,1,2,90,170,361
99435,0,1,65,679,21
99436,1,1,65,153,110
99437,1,1,77,278,110
99438,1,1,54,883,233
99439,1,2,83,827,459
99440,1,2,29,308,131
99441,1,2,59,268,336
99442,1,1,37,728,298
99443,1,1,37,505,229
99444,1,1,37,679,92
99445,1,1,37,728,299
99446,1,1,83,54,490
99447,1,1,3,161,229
99448,1,1,3,689,229
99449,0,0,11,610,401
99450,0,0,11,342,244
99451,1,1,37,26,286
99452,0,0,94,75,421
99453,1,1,37,780,286
99454,1,1,3,302,229
99455,0,0,11,610,401
99456,0,1,37,410,372
99457,1,1,83,575,58
99458,0,0,11,253,21
99459,0,0,11,394,328
99460,0,0,11,563,21
99461,1,2,3,253,271
99462,0,0,11,342,244
99463,1,2,83,453,103
99464,0,0,11,321,164
99465,0,0,71,851,143
99466,1,2,3,363,172
99467,0,0,11,489,95
99468,1,2,59,675,427
99469,1,2,82,675,427
99470,0,0,92,193,372
99471,0,0,11,974,364
99472,1,2,83,243,57
99473,0,0,11,669,244
99474,1,2,29,568,451
99475,0,0,11,916,189
99476,0,0,76,800,277
99477,1,2,63,609,458
99478,1,2,93,201,443
99479,1,2,86,31,487
99480,1,2,86,31,487
99481,1,2,0,232,141
99482,1,2,5,137,252
99483,1,2,38,290,410
99484,0,0,85,847,249
99485,1,2,64,944,115
99486,1,2,20,693,52
99487,1,2,64,754,264
99488,0,0,22,404,109
99489,1,2,74,272,0
99490,0,0,13,229,207
99491,1,2,73,194,188
99492,1,2,22,692,86
99493,1,2,84,245,74
99494,0,0,84,811,88
99495,1,2,26,842,195
99496,1,2,53,542,430
99497,0,0,13,229,216
99498,1,2,60,159,285
99499,1,2,78,938,174
99500,0,0,42,696,149
99501,0,0,55,265,404
99502,0,0,13,229,28
99503,1,2,88,845,201
99504,0,0,13,229,207
99505,1,2,0,655,19
99506,0,0,71,484,143
99507,1,2,31,683,141
99508,0,0,13,419,382
99509,1,2,25,889,410
99510,0,0,13,977,59
99511,1,2,22,411,55
99512,1,2,96,357,158
99513,0,0,26,266,59
99514,1,2,9,125,173
99515,1,2,42,696,149
99516,0,0,72,313,73
99517,0,0,58,890,145
99518,0,0,57,118,150
99519,0,0,89,889,273
99520,0,0,89,536,273
99521,1,2,98,967,160
99522,1,2,74,548,122
99523,1,2,42,696,149
99524,0,0,72,313,73
99525,1,1,40,912,221
99526,1,1,53,992,131
99527,1,1,70,258,184
99528,1,1,16,773,294
99529,0,1,77,60,344
99530,1,1,65,601,424
99531,0,1,70,12,177
99532,0,0,24,531,254
99533,1,2,20,702,486
99534,1,2,17,637,65
99535,0,0,17,185,378
99536,0,0,57,855,179
99537,1,2,26,183,420
99538,1,2,5,501,81
99539,0,0,56,937,115
99540,1,2,96,419,158
99541,1,2,5,223,81
99542,0,0,38,290,410
99543,1,2,17,637,308
99544,1,2,71,484,186
99545,0,0,66,165,226
99546,1,2,78,909,146
99547,1,2,42,768,149
99548,1,2,73,194,188
99549,1,2,55,889,386
99550,0,0,89,889,370
99551,1,1,2,361,494
99552,1,1,2,608,493
99553,1,1,2,823,98
99554,1,1,22,736,466
99555,1,1,98,967,160
99556,0,1,43,182,494
99557,1,1,84,78,283
99558,1,1,87,256,322
99559,0,1,80,9,35
99560,0,0,80,942,279
99561,0,0,13,249,193
99562,1,1,69,462,305
99563,1,1,2,328,194
99564,0,0,13,327,494
99565,0,1,43,901,494
99566,1,2,43,108,374
99567,1,2,38,68,410
99568,0,0,22,942,279
99569,1,2,38,80,399
99570,1,2,22,692,275
99571,0,0,21,785,149
99572,0,0,22,785,149
99573,1,2,5,126,45
99574,0,0,88,604,73
99575,1,2,55,670,252
99576,1,2,22,446,194
99577,1,2,31,998,188
99578,1,2,26,593,252
99579,1,2,5,126,81
99580,0,0,62,572,321
99581,1,2,90,66,387
99582,1,2,71,896,143
99583,1,2,75,909,84
99584,1,2,91,375,56
99585,1,2,64,271,11
99586,1,2,64,620,223
99587,1,2,64,447,264
99588,1,2,20,106,373
99589,0,0,46,166,11
99590,1,2,85,630,156
99591,0,0,64,674,238
99592,1,2,32,125,426
99593,1,2,42,825,342
99594,1,2,39,488,174
99595,1,2,90,717,174
99596,1,2,8,660,485
99597,1,2,75,389,425
99598,1,2,23,493,105
99599,1,2,91,300,120
99600,0,0,32,88,147
99601,1,2,57,236,26
99602,1,2,49,514,55
99603,1,2,32,46,84
99604,0,0,0,172,19
99605,0,0,72,454,11
99606,1,2,47,768,76
99607,1,2,88,300,243
99608,0,0,79,550,237
99609,1,2,94,127,418
99610,1,2,88,954,243
99611,1,2,14,246,261
99612,1,2,91,300,393
99613,1,2,91,50,420
99614,1,2,75,794,84
99615,0,0,80,399,485
99616,1,2,93,43,425
99617,1,2,91,375,54
99618,1,2,31,42,66
99619,1,1,70,158,118
99620,1,1,40,61,155
99621,1,1,40,61,155
99622,1,1,16,673,474
99623,1,1,70,843,344
99624,1,1,98,356,127
99625,1,2,91,757,156
99626,1,2,28,645,418
99627,0,0,34,534,17
99628,1,2,91,281,56
99629,0,0,95,597,168
99630,1,2,75,308,425
99631,0,0,58,68,27
99632,1,2,45,291,242
99633,1,2,78,534,174
99634,1,2,0,931,142
99635,1,2,23,972,237
99636,1,2,91,569,36
99637,1,2,23,569,36
99638,1,2,23,569,36
99639,0,0,21,199,230
99640,0,0,21,199,230
99641,0,1,96,293,79
99642,0,1,79,414,11
99643,1,1,42,713,339
99644,0,0,21,199,230
99645,0,0,21,199,230
99646,0,0,21,199,230
99647,0,0,21,199,230
99648,0,0,21,199,56
99649,1,1,21,199,40
99650,1,1,8,246,284
99651,1,1,75,349,84
99652,1,2,47,441,197
99653,1,2,47,845,418
99654,1,2,75,43,425
99655,0,0,91,881,386
99656,0,0,62,103,321
99657,1,2,75,718,302
99658,0,0,79,645,418
99659,0,0,82,790,37
99660,1,2,47,546,120
99661,1,2,75,389,425
99662,0,0,79,323,38
99663,1,2,42,458,145
99664,0,0,84,576,139
99665,1,2,42,458,145
99666,1,2,44,180,111
99667,1,2,17,311,65
99668,0,0,57,491,50
99669,1,2,75,299,178
99670,1,2,78,305,240
99671,0,0,96,947,185
99672,1,2,9,25,384
99673,0,0,21,240,134
99674,0,0,22,692,102
99675,1,2,0,30,19
99676,1,2,93,840,133
99677,1,2,54,741,334
99678,0,0,62,171,25
99679,1,2,39,739,211
99680,0,0,46,853,161
99681,0,0,58,240,27
99682,1,2,82,500,375
99683,1,2,8,211,136
99684,1,2,96,137,209
99685,0,0,80,523,323
99686,1,1,16,204,322
99687,1,1,65,37,474
99688,1,1,16,494,482
99689,0,1,65,873,20
99690,1,2,73,27,9
99691,1,2,88,290,73
99692,0,0,56,55,134
99693,1,2,15,513,71
99694,1,2,66,130,42
99695,1,2,89,798,207
99696,1,2,89,798,207
99697,1,1,53,608,430
99698,1,1,54,741,411
99699,1,1,32,547,147
99700,1,1,2,151,430
99701,1,1,2,151,430
99702,1,1,44,309,490
99703,1,1,53,312,430
99704,1,1,96,175,209
99705,1,1,39,634,493
99706,1,1,96,500,290
99707,1,2,73,469,188
99708,1,2,33,33,403
99709,0,0,14,567,210
99710,1,2,19,312,250
99711,0,0,73,566,125
99712,1,2,78,549,480
99713,1,2,74,122,67
99714,1,2,5,126,81
99715,1,2,54,349,334
99716,1,2,55,434,252
99717,1,2,20,702,461
99718,0,0,13,14,281
99719,0,0,46,166,161
99720,1,2,17,311,65
99721,1,2,46,944,161
99722,1,2,85,847,476
99723,0,0,57,491,50
99724,0,0,25,496,250
99725,0,0,19,471,90
99726,1,2,22,692,466
99727,0,0,22,659,438
99728,0,0,56,659,438
99729,1,2,56,255,246
99730,0,0,89,650,404
99731,0,0,0,738,157
99732,1,2,32,704,241
99733,0,0,80,573,162
99734,0,0,89,496,328
99735,1,2,22,710,86
99736,1,2,56,71,22
99737,1,2,84,786,301
99738,1,2,93,71,160
99739,1,2,51,584,160
99740,0,0,72,964,439
99741,0,0,72,487,196
99742,1,2,38,396,431
99743,0,0,41,526,125
99744,1,2,95,807,398
99745,0,0,25,336,89
99746,1,2,27,174,491
99747,1,2,96,50,420
99748,1,2,8,556,242
99749,0,0,57,95,257
99750,1,2,60,672,468
99751,0,0,57,979,210
99752,1,2,95,615,463
99753,0,0,72,313,73
99754,1,2,35,364,481
99755,0,0,92,36,149
99756,0,0,22,647,216
99757,0,0,62,171,25
99758,1,2,32,660,35
99759,0,0,0,738,157
99760,0,0,25,55,126
99761,0,0,57,95,420
99762,0,0,88,683,491
99763,1,1,36,258,184
99764,1,1,70,356,262
99765,1,1,40,15,254
99766,1,1,70,873,294
99767,1,1,16,873,294
99768,0,1,16,490,231
99769,1,1,65,580,16
99770,0,0,13,144,472
99771,0,0,57,95,257
99772,1,2,56,434,115
99773,0,0,22,257,166
99774,1,2,8,478,241
99775,1,2,94,990,142
99776,1,2,88,964,439
99777,1,2,97,858,334
99778,1,2,86,889,386
99779,0,0,56,179,437
99780,0,0,89,889,404
99781,1,2,97,337,357
99782,1,2,89,889,386
99783,1,2,98,349,334
99784,1,2,10,571,117
99785,0,0,88,450,199
99786,1,2,38,290,410
99787,1,1,93,175,133
99788,1,1,2,151,40
99789,0,1,10,783,79
99790,1,1,32,726,35
99791,1,1,32,101,313
99792,1,1,36,871,183
99793,1,1,43,128,46
99794,0,0,80,749,360
99795,0,0,35,986,222
99796,1,1,0,655,19
99797,1,1,2,164,101
99798,1,1,27,817,283
99799,1,1,5,126,182
99800,0,0,35,67,481
99801,1,1,50,625,85
99802,0,0,1,459,214
99803,1,2,19,433,195
99804,1,2,22,364,466
99805,0,0,94,605,139
99806,1,2,74,909,399
99807,0,0,92,576,139
99808,1,2,66,501,81
99809,1,2,84,661,55
99810,1,2,19,661,381
99811,1,2,75,909,0
99812,0,0,72,67,387
99813,1,2,90,346,387
99814,1,2,19,66,387
99815,1,2,19,255,124
99816,0,0,48,679,473
99817,1,2,48,535,473
99818,1,2,59,277,72
99819,0,0,30,120,415
99820,1,2,29,47,258
99821,1,2,48,378,477
99822,1,2,7,705,300
99823,1,2,46,705,31
99824,0,0,7,792,281
99825,0,0,76,987,409
99826,0,0,7,961,307
99827,0,0,7,922,473
99828,1,2,7,705,31
99829,1,2,30,120,415
99830,1,2,42,879,213
99831,0,0,15,64,41
99832,0,0,92,907,277
99833,1,2,30,687,248
99834,0,0,30,997,415
99835,0,0,76,155,277
99836,1,2,59,710,72
99837,0,0,11,342,244
99838,1,2,76,882,204
99839,0,0,76,535,28
99840,1,2,51,584,260
99841,1,2,30,641,14
99842,1,2,48,705,300
99843,0,0,48,73,239
99844,1,2,37,8,72
99845,1,2,57,306,354
99846,0,0,48,73,239
99847,0,0,11,958,372
99848,1,2,56,285,62
99849,0,0,11,342,244
99850,0,0,48,285,473
99851,1,2,83,283,435
99852,1,2,71,8,186
99853,0,0,58,187,473
99854,1,2,3,363,172
99855,1,2,63,350,429
99856,1,2,30,797,435
99857,0,0,30,803,489
99858,1,2,48,583,455
99859,0,0,76,348,277
99860,1,2,29,967,258
99861,0,0,11,410,62
99862,1,2,83,860,435
99863,1,2,59,658,189
99864,1,2,83,885,435
99865,1,2,48,559,251
99866,1,2,63,350,429
99867,1,2,87,559,251
99868,1,2,48,819,429
99869,0,0,94,348,307
99870,1,2,30,431,415
99871,1,2,76,473,204
99872,0,1,40,697,254
99873,1,1,29,852,131
99874,1,1,37,284,298
99875,1,1,16,778,172
99876,1,1,84,135,110
99877,1,1,37,284,298
99878,0,1,82,697,254
99879,1,1,36,994,117
99880,1,2,59,277,72
99881,1,2,30,646,365
99882,1,2,83,559,234
99883,1,2,59,277,72
99884,0,0,30,997,415
99885,1,2,83,827,87
99886,1,2,30,407,313
99887,1,2,48,642,87
99888,1,2,48,45,87
99889,1,2,3,642,435
99890,0,0,11,348,277
99891,1,2,48,683,31
99892,1,2,30,431,415
99893,1,2,48,69,455
99894,1,2,76,82,103
99895,0,0,48,76,307
99896,1,2,59,363,172
99897,1,2,48,76,307
99898,0,0,7,520,70
99899,1,2,20,705,83
99900,1,2,48,743,83
99901,1,2,85,516,331
99902,1,2,48,914,341
99903,1,1,43,73,62
99904,1,1,54,852,435
99905,1,1,29,879,213
99906,0,0,76,474,130
99907,0,1,76,725,139
99908,1,1,37,680,62
99909,1,1,37,658,361
99910,1,1,37,689,354
99911,1,1,37,689,354
99912,0,0,11,155,306
99913,1,1,37,852,82
99914,0,0,11,102,306
99915,0,1,69,48,210
99916,1,1,68,766,363
99917,1,1,83,283,58
99918,1,1,37,583,455
99919,0,0,30,803,489
99920,0,1,76,474,277
99921,1,2,48,73,239
99922,1,2,60,73,239
99923,1,2,48,430,263
99924,0,0,11,614,189
99925,0,0,76,348,114
99926,1,2,37,949,87
99927,1,2,48,958,239
99928,1,2,48,583,455
99929,1,2,76,882,204
99930,0,0,11,155,372
99931,0,0,48,230,170
99932,1,2,83,316,251
99933,0,0,56,961,307
99934,1,2,83,54,435
99935,1,2,48,747,170
99936,1,2,59,689,354
99937,1,2,76,82,130
99938,1,2,57,979,355
99939,1,2,19,442,67
99940,1,2,98,349,334
99941,1,2,0,60,252
99942,0,0,1,864,273
99943,1,2,0,655,142
99944,1,2,88,566,125
99945,1,2,56,754,461
99946,0,0,64,754,240
99947,0,0,17,311,308
99948,1,2,64,282,476
99949,1,2,64,801,295
99950,1,2,14,711,50
99951,1,2,17,311,65
99952,1,2,46,571,217
99953,1,2,64,856,264
99954,1,2,57,754,50
99955,1,2,66,130,211
99956,1,2,26,651,107
99957,1,2,19,152,441
99958,0,0,90,344,321
99959,1,2,66,59,212
99960,1,2,22,67,466
99961,0,0,13,323,129
99962,0,0,62,294,3
99963,1,2,96,137,209
99964,0,0,94,813,497
99965,1,2,78,670,480
99966,0,0,1,878,371
99967,1,2,15,631,439
99968,0,0,19,121,90
99969,0,0,22,701,166
99970,1,2,15,756,32
99971,1,2,73,357,101
99972,0,0,58,581,250
99973,0,0,89,889,273
99974,0,0,71,118,150
99975,1,2,6,387,386
99976,1,2,6,131,54
99977,0,0,89,889,126
99978,1,2,32,758,12
99979,1,2,32,432,495
99980,1,2,31,645,310
99981,1,2,15,566,181
99982,1,1,16,657,413
99983,0,1,16,492,231
99984,1,1,69,561,179
99985,1,1,65,781,23
99986,0,0,24,492,94
99987,1,1,77,912,482
99988,1,1,40,61,155
99989,0,0,24,319,94
99990,1,1,40,522,282
99991,1,1,65,873,274
99992,0,0,17,18,113
99993,0,0,22,360,166
99994,1,2,26,183,13
99995,1,2,94,538,142
99996,1,2,82,682,302
99997,1,2,85,282,476
99998,0,0,21,391,272
99999,1,2,23,197,431
100000,1,2,20,59,100
100001,1,1,86,608,487
100002,1,1,2,108,98
100003,1,1,2,361,494
100004,0,0,94,247,153
100005,1,1,87,660,35
100006,1,1,88,845,101
100007,1,1,43,182,486
100008,0,0,58,977,59
100009,0,1,58,112,363
100010,1,1,31,142,253
100011,1,1,14,752,212
100012,1,1,26,752,283
100013,0,0,41,102,328
100014,1,2,93,124,334
100015,0,0,21,636,27
100016,1,2,56,664,483
100017,1,2,60,105,364
100018,1,2,42,363,301
100019,0,0,22,647,216
100020,1,2,57,20,448
100021,1,2,99,900,475
100022,1,2,96,500,290
100023,1,2,15,366,292
100024,1,2,42,848,15
100025,1,2,26,152,441
100026,1,2,19,152,441
100027,1,2,14,34,212
100028,1,2,10,122,30
100029,1,2,14,442,355
100030,1,2,93,124,178
100031,1,2,69,979,355
100032,1,2,85,539,476
100033,0,0,85,292,171
100034,1,2,64,944,476
100035,1,2,17,311,65
100036,1,2,64,89,386
100037,1,2,38,566,159
100038,1,2,4,662,181
100039,1,2,32,523,323
100040,0,0,57,132,218
100041,0,0,58,62,105
100042,1,2,33,310,358
100043,1,2,56,661,381
100044,1,2,52,2,109
100045,1,2,5,501,81
100046,1,2,88,845,201
100047,1,2,10,329,358
100048,0,0,41,526,152
100049,0,0,13,576,139
100050,1,2,54,171,289
100051,1,2,73,0,188
100052,1,2,57,973,291
100053,1,2,71,640,265
100054,0,0,34,101,360
100055,1,2,0,655,19
100056,1,1,69,287,179
100057,1,1,70,104,118
100058,1,1,70,920,144
100059,1,1,77,510,330
100060,1,1,65,153,231
100061,1,2,54,365,334
100062,1,2,71,855,460
100063,1,2,78,282,476
100064,1,2,20,184,358
100065,1,2,45,197,313
100066,1,1,43,330,356
100067,1,1,84,752,283
100068,1,1,71,629,480
100069,0,0,41,939,98
100070,1,1,5,643,81
100071,1,1,32,507,35
100072,1,1,2,142,494
100073,0,1,35,67,481
100074,0,0,13,14,328
100075,1,2,26,184,291
100076,1,2,56,23,115
100077,1,2,82,66,289
100078,1,2,25,255,126
100079,1,2,38,880,410
100080,0,0,72,313,193
100081,1,2,20,184,148
100082,1,2,20,993,309
100083,1,2,46,754,161
100084,1,2,73,357,219
100085,1,2,73,255,253
100086,1,2,22,613,325
100087,1,2,75,124,334
100088,0,0,38,236,338
100089,1,2,19,419,26
100090,1,2,87,908,251
100091,0,0,55,336,404
100092,1,2,73,799,310
100093,0,0,9,249,384
100094,1,2,51,682,183
100095,0,0,58,853,328
100096,1,2,50,337,351
100097,0,0,22,942,279
100098,1,2,19,184,124
100099,1,2,15,455,181
100100,0,0,41,336,89
100101,1,1,43,935,352
100102,1,1,36,694,444
100103,1,1,16,863,231
100104,0,0,24,495,329
100105,1,2,17,719,175
100106,1,2,57,973,291
100107,1,2,57,973,291
100108,1,2,73,248,105
100109,1,2,14,393,448
100110,1,2,84,393,196
100111,1,2,85,41,252
100112,0,0,0,537,142
100113,0,0,55,35,206
100114,1,1,50,337,357
100115,1,1,2,248,493
100116,1,1,84,275,229
100117,1,1,2,151,29
100118,1,1,90,774,392
100119,1,1,69,979,284
100120,1,1,43,330,297
100121,1,1,84,643,141
100122,0,0,22,749,452
100123,0,0,88,102,306
100124,0,1,2,540,494
100125,0,1,88,956,25
100126,0,0,0,732,157
100127,1,2,33,29,358
100128,1,2,82,234,211
100129,1,2,81,216,69
100130,0,0,64,622,64
100131,1,2,20,929,266
100132,1,2,81,123,69
100133,1,2,93,840,357
100134,1,2,39,123,479
100135,1,2,28,888,1
100136,0,0,41,249,185
100137,1,2,93,71,160
100138,1,2,81,53,69
100139,1,1,77,912,127
100140,1,2,18,15,375
100141,1,2,20,691,100
100142,1,1,2,334,98
100143,0,0,21,874,472
100144,1,1,35,67,492
100145,0,1,71,789,47
